STATISTIC,Statistic Label,TLIST(A1),CensusYear,C02199V02655,Sex,Column1,Single Year of Age,UNIT,VALUE,AgeNum,Band
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,200,Under 1 year,Number,22,0,0-3
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,1,1 year,Number,22,1,0-3
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,2,2 years,Number,31,2,0-3
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,3,3 years,Number,34,3,0-3
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,4,4 years,Number,35,4,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,5,5 years,Number,54,5,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,6,6 years,Number,59,6,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,7,7 years,Number,66,7,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,8,8 years,Number,70,8,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,9,9 years,Number,79,9,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,10,10 years,Number,68,10,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,11,11 years,Number,85,11,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,12,12 years,Number,75,12,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,13,13 years,Number,63,13,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,14,14 years,Number,81,14,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,15,15 years,Number,85,15,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,16,16 years,Number,85,16,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,17,17 years,Number,90,17,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,18,18 years,Number,62,18,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,19,19 years,Number,88,19,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,20,20 years,Number,77,20,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,21,21 years,Number,67,21,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,22,22 years,Number,85,22,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,23,23 years,Number,48,23,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,24,24 years,Number,73,24,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,25,25 years,Number,55,25,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,26,26 years,Number,62,26,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,27,27 years,Number,56,27,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,28,28 years,Number,55,28,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,29,29 years,Number,68,29,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,30,30 years,Number,69,30,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,31,31 years,Number,91,31,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,32,32 years,Number,77,32,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,33,33 years,Number,75,33,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,34,34 years,Number,94,34,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,35,35 years,Number,95,35,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,36,36 years,Number,111,36,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,37,37 years,Number,108,37,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,38,38 years,Number,123,38,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,39,39 years,Number,122,39,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,40,40 years,Number,124,40,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,41,41 years,Number,161,41,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,42,42 years,Number,162,42,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,43,43 years,Number,150,43,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,44,44 years,Number,140,44,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,45,45 years,Number,140,45,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,46,46 years,Number,157,46,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,47,47 years,Number,163,47,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,48,48 years,Number,188,48,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,49,49 years,Number,191,49,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,50,50 years,Number,192,50,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,51,51 years,Number,172,51,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,52,52 years,Number,218,52,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,53,53 years,Number,189,53,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,54,54 years,Number,222,54,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,55,55 years,Number,215,55,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,56,56 years,Number,240,56,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,57,57 years,Number,242,57,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,58,58 years,Number,249,58,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,59,59 years,Number,274,59,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,60,60 years,Number,277,60,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,61,61 years,Number,263,61,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,62,62 years,Number,273,62,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,63,63 years,Number,300,63,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,64,64 years,Number,296,64,4-64
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,65,65 years,Number,342,65,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,66,66 years,Number,316,66,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,67,67 years,Number,327,67,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,68,68 years,Number,345,68,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,69,69 years,Number,352,69,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,70,70 years,Number,376,70,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,71,71 years,Number,384,71,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,72,72 years,Number,405,72,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,73,73 years,Number,432,73,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,74,74 years,Number,410,74,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,75,75 years,Number,440,75,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,76,76 years,Number,470,76,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,77,77 years,Number,509,77,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,78,78 years,Number,477,78,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,79,79 years,Number,530,79,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,80,80 years,Number,514,80,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,81,81 years,Number,484,81,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,82,82 years,Number,553,82,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,83,83 years,Number,510,83,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,84,84 years,Number,525,84,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,85,85 years,Number,560,85,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,86,86 years,Number,605,86,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,87,87 years,Number,581,87,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,88,88 years,Number,594,88,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,89,89 years,Number,533,89,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,90,90 years,Number,458,90,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,91,91 years,Number,487,91,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,92,92 years,Number,399,92,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,93,93 years,Number,351,93,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,94,94 years,Number,276,94,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,95,95 years,Number,230,95,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,96,96 years,Number,189,96,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,97,97 years,Number,146,97,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,98,98 years,Number,127,98,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,99,99 years,Number,89,99,65+
F4006C06,Deafness or hearing impairment to greater extent,2022,2022,2,Female,650,100 years and over,Number,135,100,65+
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,200,Under 1 year,Number,45,0,0-3
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,1,1 year,Number,60,1,0-3
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,2,2 years,Number,93,2,0-3
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,3,3 years,Number,112,3,0-3
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,4,4 years,Number,158,4,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,5,5 years,Number,163,5,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,6,6 years,Number,175,6,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,7,7 years,Number,209,7,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,8,8 years,Number,194,8,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,9,9 years,Number,235,9,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,10,10 years,Number,213,10,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,11,11 years,Number,182,11,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,12,12 years,Number,228,12,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,13,13 years,Number,211,13,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,14,14 years,Number,200,14,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,15,15 years,Number,215,15,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,16,16 years,Number,190,16,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,17,17 years,Number,217,17,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,18,18 years,Number,211,18,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,19,19 years,Number,247,19,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,20,20 years,Number,267,20,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,21,21 years,Number,226,21,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,22,22 years,Number,240,22,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,23,23 years,Number,263,23,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,24,24 years,Number,261,24,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,25,25 years,Number,283,25,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,26,26 years,Number,275,26,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,27,27 years,Number,299,27,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,28,28 years,Number,303,28,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,29,29 years,Number,286,29,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,30,30 years,Number,309,30,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,31,31 years,Number,332,31,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,32,32 years,Number,326,32,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,33,33 years,Number,366,33,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,34,34 years,Number,361,34,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,35,35 years,Number,438,35,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,36,36 years,Number,456,36,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,37,37 years,Number,511,37,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,38,38 years,Number,532,38,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,39,39 years,Number,520,39,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,40,40 years,Number,633,40,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,41,41 years,Number,665,41,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,42,42 years,Number,701,42,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,43,43 years,Number,647,43,4-64
F4006C07,Deafness or hearing impairment to some extent,2022,2022,1,Male,44,44 years,Number,735,44,4-64
